No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
1199,2013,4,19,22,34,58,4,48,600,33,3.8,1015.8,1.3,0,8,1.5,5
1200,2013,4,19,23,42,73,3,53,600,25,3.7,1016,1.2,0,11,1.5,5
1201,2013,4,20,0,36,61,4,46,600,28,3.4,1015.6,1.3,0,15,1,5
1202,2013,4,20,1,37,58,5,48,700,23,3.1,1015.1,1.3,0,10,0.7,5
1203,2013,4,20,2,44,71,3,60,700,7,3.4,1015.2,1.4,0,2,0.9,5
1204,2013,4,20,3,58,90,3,59,700,6,3.2,1014.8,1.2,0,15,0.8,5
1205,2013,4,20,4,109,67,3,58,600,7,2.5,1014.8,0.9,0,13,1.3,5
1206,2013,4,20,5,126,67,5,62,700,4,2,1015.2,0.7,0,14,0.8,5
1207,2013,4,20,6,129,86,6,57,900,2,3.8,1015.7,1.7,0,1,0.4,5
1208,2013,4,20,7,111,83,4,48,800,6,5.6,1015.9,1.1,0,12,0.9,5
1209,2013,4,20,8,117,93,6,44,800,17,8.1,1015.6,1.5,0,15,1.2,5
1210,2013,4,20,9,100,86,6,38,700,36,9.8,1015.4,0.9,0,8,1.7,5
1211,2013,4,20,10,111,74,9,38,700,62,11.9,1014.6,0,0,9,1.5,5
1212,2013,4,20,11,118,77,18,43,700,100,13.2,1013.5,0.9,0,10,2,5
1213,2013,4,20,12,103,72,16,33,700,122,14,1012.6,0.6,0,9,2.4,5
1214,2013,4,20,13,3,57,16,33,700,110,15.2,1011.7,-0.6,0,11,2,5
1215,2013,4,20,14,9,55,14,24,600,132,15.7,1010.7,-1,0,15,3.4,5
1216,2013,4,20,15,56,43,10,16,600,134,15.2,1009.9,-1,0,11,2.4,5
1217,2013,4,20,16,57,66,9,17,500,126,14.7,1009.8,-0.6,0,11,1.6,5
1218,2013,4,20,17,52,75,9,20,600,122,13.8,1009.9,-1.8,0,11,2.1,5
1219,2013,4,20,18,56,96,13,29,600,112,12.4,1010.4,-1.2,0,12,2,5
1220,2013,4,20,19,61,110,15,35,700,105,11.5,1011.3,-1.3,0,12,1.9,5
1221,2013,4,20,20,64,110,12,44,700,89,10.8,1012,0.2,0,12,1.4,5
1222,2013,4,20,21,77,137,9,46,800,83,9.8,1012.3,-0.1,0,12,1,5
1223,2013,4,20,22,87,139,9,65,800,63,8.7,1012.9,0.4,0,11,1.1,5
1224,2013,4,20,23,93,162,13,81,1000,42,8.2,1013.3,1.3,0,13,1.5,5
1225,2013,4,21,0,100,183,15,80,1100,35,7.8,1013.2,1.6,0,15,1.9,5
1226,2013,4,21,1,97,172,13,92,1100,16,6.9,1012.9,2,0,3,0.4,5
1227,2013,4,21,2,101,167,14,94,1000,5,6.1,1013.2,2,0,3,0,5
1228,2013,4,21,3,106,190,12,93,1100,2,5.5,1012.9,1.6,0,3,0,5
1229,2013,4,21,4,110,209,12,90,1200,2,4.8,1012.8,1.6,0,3,0,5
1230,2013,4,21,5,115,208,10,86,1200,2,4.7,1012.9,1.2,0,3,0.1,5
1231,2013,4,21,6,111,195,12,87,1300,2,6.2,1013.5,2.3,0,3,0,5
1232,2013,4,21,7,117,250,13,95,1399,2,8.5,1013.6,1.9,0,8,0.9,5
1233,2013,4,21,8,105,192,15,95,1399,4,10,1013.5,1.4,0,0,0.4,5
1234,2013,4,21,9,121,231,17,101,1300,6,12.1,1013.3,2.3,0,8,1.6,5
1235,2013,4,21,10,120,189,19,95,1200,19,13.9,1012.1,1.5,0,8,2.2,5
1236,2013,4,21,11,118,170,24,84,1100,45,15.3,1011,2.8,0,10,1,5
1237,2013,4,21,12,124,173,27,75,1100,64,16.3,1010,2.3,0,10,2.7,5
1238,2013,4,21,13,123,157,29,59,1000,94,16.8,1008.6,3.1,0,9,3.6,5
1239,2013,4,21,14,128,170,36,46,1000,106,18.1,1007.5,2.8,0,11,1.7,5
1240,2013,4,21,15,118,146,36,41,1100,116,17.6,1006.7,1.9,0,10,1.9,5
1241,2013,4,21,16,119,147,36,42,1100,113,17.4,1006.2,3.3,0,11,2,5
1242,2013,4,21,17,128,206,57,65,1400,98.9604,16.7,1006.4,3.4,0,12,2.4,5
1243,2013,4,21,18,152,239,73,74,1380,95.7474,15.8,1006.8,3.9,0,12,1.6,5
1244,2013,4,21,19,128,181,49,59,1220,98.1036,15.1,1007.6,3.6,0,8,2.1,5
1245,2013,4,21,20,108,155,32.2728,52.3515,1280,97.461,14.4,1007.9,3.2,0,11,1.7,5
1246,2013,4,21,21,99,129,26,61,1060,81.6102,13.3,1007.8,2.8,0,11,1.4,5
1247,2013,4,21,22,93,146,23,79,940,54.1926,12.9,1008,2.7,0,15,1.5,5
1248,2013,4,21,23,89,141,21,63,800,64,12.2,1008,2.9,0,11,1.9,5
1249,2013,4,22,0,82,133,20,52,800,69,11.1,1007.9,3.1,0,12,1.3,5
1250,2013,4,22,1,86,141,21,67,800,47,10.3,1007.6,3.3,0,13,0.6,5
1251,2013,4,22,2,91,136,28.8,60,700,25,9.2,1007.7,3.6,0,12,0.6,5
1252,2013,4,22,3,97,132,15,74,1860,22,8.7,1007.7,3.7,0,0,0.4,5
1253,2013,4,22,4,107,150,16,100.0148,600,18,7.7,1007.6,3.5,0,10,0.6,5
1254,2013,4,22,5,117,167,17,92,900,4,7.7,1008.2,3.9,0,9,0.9,5
1255,2013,4,22,6,125,175,20,85,1000,2,8.8,1008.5,4.2,0,9,0.9,5
1256,2013,4,22,7,129,158,26,68,1100,12,9.9,1007.9,4.5,0,0,0.7,5
1257,2013,4,22,8,144,170,34,67,1100,16,11.7,1008.2,4.9,0,2,1.5,5
1258,2013,4,22,9,149,193,38,68,1200,22,12.9,1007.9,4.8,0,0,0.9,5
1259,2013,4,22,10,160,203,43,75,1200,26,13.6,1007.4,5.2,0,9,1.4,5
1260,2013,4,22,11,160,203,47,66,1100,45,14.4,1007.2,6.2,0,11,1.2,5
1261,2013,4,22,12,161,195,44,53,1000,60,13.7,1007,6.3,0,11,2.4,5
1262,2013,4,22,13,165,205,44,50,1300,57,14.6,1006.2,6.9,0,10,1.3,5
1263,2013,4,22,14,170,207,58,58,1399,50,14.3,1004.9,6.9,0,10,1.9,5
1264,2013,4,22,15,182,225,63,67,1600,46,14.5,1004.2,7.1,0,8,1.1,5
1265,2013,4,22,16,193,244,71,72,1800,42,14.3,1003.8,6.9,0,8,1,5
1266,2013,4,22,17,193,244,71,72,1899,44,14.2,1004.1,7.3,0,12,2.5,5
1267,2013,4,22,18,192,248,74,84,1800,36,13.7,1003.9,7.2,0,8,1.3,5
1268,2013,4,22,19,193,240,65,83,1800,34,13.6,1004.5,7.4,0,8,1.1,5
1269,2013,4,22,20,205,256,53,95,1800,21,13.4,1004.7,7.4,0,8,1.1,5
1270,2013,4,22,21,214,278,51,110,1800,8,13.4,1004.3,7.4,0,8,1.1,5
1271,2013,4,22,22,219,287,50,114,1899,2,13.1,1004.1,7.3,0,11,1.3,5
1272,2013,4,22,23,218,288,47,108,1800,2,12.2,1004,6.7,0,11,1,5
1273,2013,4,23,0,150,159,32,81,1300,22,11.1,1003.9,6.6,0,8,0.7,5
1274,2013,4,23,1,112,102,22,58,1000,35,10.4,1003.8,6.3,0,10,1.3,5
1275,2013,4,23,2,94,97,18,51,900,32,10,1003.8,6.3,0,12,1.4,5
1276,2013,4,23,3,96,107,16,52,1000,27,9.7,1003,6.4,0,8,0.6,5
1277,2013,4,23,4,101,108,17,55,1000,21,9.2,1003,6.3,0,8,1.1,5
1278,2013,4,23,5,107,118,18,53,1000,21,9.1,1003.3,6.5,0,10,0.6,5
1279,2013,4,23,6,129,132,18,61,1100,12,9.2,1003.4,6.6,0,9,1.2,5
1280,2013,4,23,7,116,134,18,55,1200,13,9.5,1003.8,6.8,0,13,0.9,5
1281,2013,4,23,8,148,163,19,60,1200,8,10.2,1003.9,6.9,0,9,1.5,5
1282,2013,4,23,9,161,184,21,63,1399,7,11.3,1003.7,7,0,12,1,5
1283,2013,4,23,10,170,210,22,64,1300,12,12.6,1003.5,7.3,0,2,1.8,5
1284,2013,4,23,11,175,226,24,69,1300,15,13.9,1002.6,7.2,0,9,2.2,5
1285,2013,4,23,12,186,234,26,75,1399,19,12.7,1001.8,7.4,0,12,1,5
1286,2013,4,23,13,191,229,22,82,1300,16,14.6,1002.6,7.6,0,2,1.6,5
1287,2013,4,23,14,189,240,31,64,1300,34,15.4,1001,7.9,0,8,1.7,5
1288,2013,4,23,15,200,237,32,73,1300,38,16,1001.8,8,0,0,1.6,5
1289,2013,4,23,16,206,264,36,69,1399,42,15.7,1003.3,8.7,0,1,2.4,5
1290,2013,4,23,17,208,269,33,88,1600,35,15.1,1003.6,8.3,0,4,1.2,5
1291,2013,4,23,18,212,297,25,107,1700,18,14.1,1004.3,8.3,0,4,0.1,5
1292,2013,4,23,19,210,254,21,110,1700,13,12.8,1004.8,8.1,0,14,0.8,5
1293,2013,4,23,20,195,232,18,117,1700,4,11.7,1005.6,7.8,0,13,0.2,5
1294,2013,4,23,21,194,247,16,115,2000,2,10.2,1005.6,7.4,0,13,0.8,5
1295,2013,4,23,22,210,280,14,113,1899,2,10,1005.6,7.4,0,0,0.6,5
1296,2013,4,23,23,224,290,12,104,2200,2,9.7,1005.6,7,0,13,1.2,5
1297,2013,4,24,0,206,257,10,95,2200,2,8.8,1005.1,6.9,0,15,0,5
1298,2013,4,24,1,200,272,10,98,2100,2,8.2,1005.2,6.7,0,3,0,5
1299,2013,4,24,2,180,219,8,81,2000,2,7.7,1005,6.3,0,3,0,5
1300,2013,4,24,3,166,214,8,87,1899,2,6.9,1004.9,5.7,0,3,0,5
1301,2013,4,24,4,160,186,8,86,1800,2,6.4,1004.8,5.3,0,3,0.1,5
1302,2013,4,24,5,145,148,7,77,1800,2,6.6,1004.7,5.7,0,15,0.7,5
1303,2013,4,24,6,116,122,7,69,2100,2,8.9,1004.6,7.8,0,13,0.1,5
1304,2013,4,24,7,78.6,97.2,2.8,29.8,1080,48.6,11.9,1004.2,7.4,0,13,1,5
1305,2013,4,24,8,101.6,123.6,12.6,69.6,2200,9.6,15.5,1003.4,8,0,9,1.1,5
1306,2013,4,24,9,95.4,95,3.6,31.6,1080,46.4,18.3,1002.9,6.8,0,11,1.3,5
1307,2013,4,24,10,94.4,97.2,3,33.2,1080,41.6,20.6,1001.9,4.2,0,9,1.5,5
1308,2013,4,24,11,94.4,97.2,3,33.2,1080,41.6,21.7,1001.6,3.4,0,0,1.4,5
1309,2013,4,24,12,94.4,97.2,3,33.2,1080,41.6,24.3,1000.4,-4,0,13,5,5
1310,2013,4,24,13,94.4,97.2,3,33.2,1080,41.6,24.2,1000,-6,0,13,5.8,5
1311,2013,4,24,14,90,87.4,6.2,31.8,940,171.4,24.1,999.3,-7.1,0,14,3.1,5
1312,2013,4,24,15,82.4,102.8,8.6,50.6,900,38.8,22.9,999,-7,0,7,2,5
1313,2013,4,24,16,89.6,81.6,5.6,25.4,920,154.4,22.3,999.2,-7.5,0,13,3.1,5
1314,2013,4,24,17,94.4,100.2,3.6,30.6,1080,47.8,20.6,999.7,-3.2,0,1,1.3,5
1315,2013,4,24,18,99.6,110.6,7.4,42.2,1160,40,18.8,1000.9,-2.8,0,4,1.9,5
1316,2013,4,24,19,94.4,97.2,3,33.2,1080,41.6,19.9,1003.2,-5.9,0,14,3.7,5
1317,2013,4,24,20,94.4,97.2,3,33.2,1080,41.6,16.6,1005.3,-2,0,5,3.2,5
1318,2013,4,24,21,3,3,3,10,400,76,15.3,1005.9,-3.1,0,7,1.4,5
1319,2013,4,24,22,5,8,3,13,400,74,15.1,1005.8,-4.3,0,13,3.2,5
1320,2013,4,24,23,10,10,4,22,400,69,14.8,1005.9,-5.1,0,13,3.3,5
1321,2013,4,25,0,10,10,8,21,400,69,14.5,1005.5,-5.9,0,13,2.1,5
1322,2013,4,25,1,10,10,6,17,400,71,13.9,1005.3,-5.8,0,15,2.9,5
1323,2013,4,25,2,14,14,5,15,400,74,14,1005.3,-5.8,0,14,1.9,5
1324,2013,4,25,3,7,7,3,7,300,83,14,1005.4,-7.4,0,13,1.1,5
1325,2013,4,25,4,3,6,4,17,400,71,13.6,1005.6,-7.8,0,6,2.3,5
1326,2013,4,25,5,9,9,6,15,500,73,13.8,1006.3,-8.2,0,7,2.3,5
1327,2013,4,25,6,3,10,7,21,600,69,15,1006.6,-7.8,0,13,1.4,5
1328,2013,4,25,7,3,10,9,33,600,61,16.3,1006.9,-6.1,0,3,1,5
1329,2013,4,25,8,3,9,4,14,500,80,16.8,1006.8,-8.4,0,14,5.2,5
1330,2013,4,25,9,7,9,3,8,400,87,17.6,1006.7,-7.8,0,15,2.9,5
1331,2013,4,25,10,8,22,3,9,400,88,19.4,1006.6,-7.1,0,7,1,5
1332,2013,4,25,11,10,46,3,7,400,91,20.1,1005.7,-9.2,0,6,3,5
1333,2013,4,25,12,11,52,3,10,400,91,21.1,1005.2,-8.4,0,6,2.8,5
1334,2013,4,25,13,3,97,3,7,400,95,21.1,1004.4,-7.5,0,3,2.5,5
1335,2013,4,25,14,20,70,3,8,300,94,22.2,1003.7,-9.7,0,3,3.3,5
1336,2013,4,25,15,109,28,3,6,300,95,22.7,1003.2,-10.5,0,14,4.2,5
1337,2013,4,25,16,21,83,3,8,300,95,22.4,1003.1,-10.8,0,13,4.5,5
1338,2013,4,25,17,22,41,3,9,300,97,21.8,1003.2,-11.2,0,13,3.2,5
1339,2013,4,25,18,37,39,3,10,400,98,20,1003.7,-11.4,0,6,0.9,5
1340,2013,4,25,19,25,36,3,16,400,91,17.1,1004.6,-8.2,0,7,0.2,5
1341,2013,4,25,20,29,40,3,24,400,82,14.4,1005.5,-6.5,0,2,0.5,5
1342,2013,4,25,21,44,100,4,81,900,25,13.4,1006,-7.3,0,3,1.2,5
1343,2013,4,25,22,114,200,4,114,1899,7,12,1006.1,-6,0,13,1,5
1344,2013,4,25,23,210,281,8,105,1600,4,11.3,1006.1,-6.6,0,13,0.8,5
1345,2013,4,26,0,125,153,7,95,900,2,10.5,1005.9,-4.3,0,13,0,5
1346,2013,4,26,1,181,237,7,87,800,2,9.4,1005.5,-2.3,0,3,0,5
1347,2013,4,26,2,100,111,50.8,73,600,2,8.8,1005.1,-1.6,0,2,0.7,5
1348,2013,4,26,3,50,35,13,78,939.8,63.2,8.3,1005,-1.3,0,1,0.2,5
1349,2013,4,26,4,24,36,15,67.7473,400,18,8.1,1004.8,-0.7,0,14,0.1,5
1350,2013,4,26,5,36,59,14,56,500,20,8.5,1004.9,-0.8,0,3,0,5
1351,2013,4,26,6,38,45,11,57,600,16,11.8,1004.8,-1.7,0,3,0,5
1352,2013,4,26,7,45,78,10,71,700,8,15.4,1004.7,-4,0,4,0.9,5
1353,2013,4,26,8,100,103,10,92,1000,5,16.8,1004,-5.1,0,0,1.5,5
1354,2013,4,26,9,91,123,13,97,900,10,19,1003.8,-1.5,0,4,0.6,5
1355,2013,4,26,10,121,177,20,127,1100,16,19.8,1003.4,-2,0,1,1,5
1356,2013,4,26,11,141,190,23,147,1399,11,20.7,1002.3,-0.6,0,4,1,5
1357,2013,4,26,12,139,174,26,145,1300,14,22.7,1001.4,1.6,0,10,1.5,5
1358,2013,4,26,13,145,206,51,73,800,87,23.2,1000.5,0.9,0,2,1.5,5
1359,2013,4,26,14,55,126,45,30,700,138,23.8,999.5,0.8,0,1,1,5
1360,2013,4,26,15,72.8,130,40,42,700,141,23.9,998.6,1.5,0,9,1.6,5
1361,2013,4,26,16,45,69,37,24,600,159,23.6,998.1,1.8,0,2,2.4,5
1362,2013,4,26,17,59,116,39,36,700,141,22.6,998.1,2.6,0,0,2.4,5
1363,2013,4,26,18,82,180,41,50,700,116,20.9,998.8,2.7,0,2,2.5,5
1364,2013,4,26,19,82,185,52,68,700,93,19.6,999.5,2.4,0,1,0.6,5
1365,2013,4,26,20,82,148,37,67,800,91,18.3,1000.8,-0.1,0,0,0,5
1366,2013,4,26,21,71,148,28,64,800,87,16.8,1001.5,-6.3,0,10,1.6,5
1367,2013,4,26,22,57,56,20,63,700,77,16.9,1001.8,-5.6,0,10,0.4,5
1368,2013,4,26,23,29,49,11,51,500,71,16.1,1001.8,-2.4,0,2,0.2,5
1369,2013,4,27,0,36,84,15,61,500,61,15.7,1002,-3.3,0,4,0.7,5
1370,2013,4,27,1,41,60,14,85,600,33,15.1,1001.8,-1.9,0,6,0.5,5
1371,2013,4,27,2,45,106,24,99,600,26,14.2,1001.9,-2.7,0,5,0.7,5
1372,2013,4,27,3,46,81,24,88,600,31,13.5,1002,-1.3,0,3,1,5
1373,2013,4,27,4,52,85,35,100,700,17,11.6,1002.1,0.4,0,13,0.8,5
1374,2013,4,27,5,60,84,51,104,1200,13,11,1002.7,-0.8,0,13,1.2,5
1375,2013,4,27,6,58,94,47,98,1600,12,13.2,1003.4,-0.1,0,13,0.1,5
1376,2013,4,27,7,55,129,38,80,1300,24,17.2,1003.8,-1,0,1,0.9,5
1377,2013,4,27,8,53,162,39,91,1300,22,19.1,1004.4,-5.1,0,0,2,5
1378,2013,4,27,9,54,134,45.9816,66.7225,1360,56.3346,19.3,1004.9,-3.6,0,4,1.1,5
1379,2013,4,27,10,42,60,39,57,1000,71,20.8,1004.4,-3,0,2,1,5
1380,2013,4,27,11,39,40,37,63,1000,75,21.8,1003.6,-0.9,0,0,1.5,5
1381,2013,4,27,12,50,83,35,46,1000,101,22.6,1003.1,1,0,0,0.9,5
1382,2013,4,27,13,46,111,34,36,1000,121,23.2,1002.3,2.6,0,9,2.8,5
1383,2013,4,27,14,57,170,35,36,1100,132,24,1001.5,2.7,0,1,0.9,5
1384,2013,4,27,15,65,131,39,40,1300,137,23.7,1001.2,2.5,0,0,1,5
1385,2013,4,27,16,71,130,40,37,1200,153,23,1001.6,3,0,9,1.9,5
1386,2013,4,27,17,77,143,31,31,900,174,22,1002,3.6,0,2,2.5,5
1387,2013,4,27,18,67,143,24,32,800,175,20.7,1002.8,3.8,0,10,1.4,5
1388,2013,4,27,19,77,134,24,35,700,174,19.5,1003.7,4.8,0,9,1.3,5
1389,2013,4,27,20,97,146,27,44,800,173,18.4,1004.8,5.2,0,10,0.8,5
1390,2013,4,27,21,104,147,26,49,900,156,17.1,1004.6,5.4,0,8,0,5
1391,2013,4,27,22,109,162,26,88,1000,100,16.3,1004.8,4.6,0,0,1,5
1392,2013,4,27,23,117,193,25,148,1100,42,16.2,1004.7,4.9,0,0,0.5,5
1393,2013,4,28,0,97,128,22,85,1200,86,15.7,1004.3,4.1,0,2,2.6,5
1394,2013,4,28,1,95,118,29,65,1500,92,14.6,1003.6,3.4,0,1,0.8,5
1395,2013,4,28,2,81,103,43,41,1899,109,13.5,1003.4,4.1,0,1,0.7,5
1396,2013,4,28,3,73,114,42,54,1899,88,13.1,1002.8,4,0,1,0.7,5
1397,2013,4,28,4,73,101,41,53,1800,80,12.6,1002.8,4.8,0,9,0.9,5
1398,2013,4,28,5,74,105,44,53,1899,74,12.9,1002.2,4.3,0,2,0,5
1399,2013,4,28,6,82,118,53,68,2200,59,13.8,1002.4,4.6,0,1,0.6,5
1400,2013,4,28,7,89,142,60,90,2399,41,15.2,1003.1,4.5,0,9,1.6,5
1401,2013,4,28,8,85,154,57,90,2299,45,15.5,1003,4.5,0,9,1.6,5
1402,2013,4,28,9,66,102,49,57,1500,93,15.8,1002.8,4.8,0,0,1.7,5
1403,2013,4,28,10,82,119,65,73,2100,84,17,1002.6,4.6,0,0,1.8,5
1404,2013,4,28,11,94,135,74,84,2500,80,17,1001.5,5,0,1,1.2,5
1405,2013,4,28,12,99,142,73,86,2399,79,17.7,1001,5.3,0,1,1.1,5
1406,2013,4,28,13,98,142,70,75,2299,93,17.3,1000.6,4.9,0,4,0.9,5
1407,2013,4,28,14,91,135,54,63,2000,112,18.1,999.7,6.3,0,12,0.4,5
1408,2013,4,28,15,95,145,55,70,1899,110,19.6,999.9,5.6,0,0,1.5,5
1409,2013,4,28,16,95,147,56,71,1899,113,20.5,999.8,5.7,0,9,0,5
1410,2013,4,28,17,98,157,50,87,1899,100,21,1000.6,5.7,0,11,0.6,5
1411,2013,4,28,18,97,163,46,89,1899,94,20.7,1002.1,-3.8,0,13,3,5
1412,2013,4,28,19,34,114,8,22,400,102,20.3,1003.2,-6.4,0,14,3.8,5
1413,2013,4,28,20,18,87,3,12,200,101,19.6,1004,-6.2,0,13,2.8,5
1414,2013,4,28,21,16,104,3,11,200,98,19.5,1004.7,-5.5,0,7,1.5,5
1415,2013,4,28,22,15,53,3,14,200,95,17.7,1005.5,-4.3,0,1,0.6,5
1416,2013,4,28,23,10,38,3,11,200,96,16.7,1006.5,-5.2,0,6,0.9,5
1417,2013,4,29,0,22,49,3,29,300,72,15.2,1006.7,-5.3,0,13,1.6,5
1418,2013,4,29,1,10,18,3,15,200,96,17.1,1006.7,-8.2,0,7,1,5
1419,2013,4,29,2,11,34,6,31,300,81,15.4,1006.4,-7.5,0,15,1.5,5
1420,2013,4,29,3,12,21,6,12,200,102,18.1,1005.9,-9,0,14,2.4,5
1421,2013,4,29,4,8,26,3,8,200,107,18.1,1005.7,-9.9,0,13,3.4,5
1422,2013,4,29,5,7,24,3,7,260,108.171,18.5,1006.2,-8.7,0,13,1.5,5
1423,2013,4,29,6,9,24,7,24,280,92.3202,19.9,1006.5,-8.4,0,14,3.2,5
1424,2013,4,29,7,11,33,7,35,260,79.6824,21.3,1006.4,-8.3,0,5,1.9,5
1425,2013,4,29,8,9,24,5,18,320,98.7462,22.5,1006.4,-8.4,0,14,2,5
1426,2013,4,29,9,12,31,7,15,300,104.1012,23.4,1006.4,-7.7,0,14,4.2,5
1427,2013,4,29,10,14,106,4,12,1520,106.8858,24.6,1005.5,-5.7,0,13,2.5,5
1428,2013,4,29,11,17,157,5,10,1520,111.8124,25.7,1004.8,-5.9,0,13,3,5
1429,2013,4,29,12,12,117,4,11,300,113,26.8,1003.7,-7.4,0,14,3.6,5
1430,2013,4,29,13,22,127,4,10,300,116,26.9,1002.4,-7.3,0,14,4.7,5
1431,2013,4,29,14,17,105,3,10,200,117,28,1001.4,-6.5,0,13,4.7,5
1432,2013,4,29,15,18,238,3,8,200,117,28.8,1001,-5.9,0,7,2.4,5
1433,2013,4,29,16,22,209,3,11,200,116,28.5,1000.7,-7.5,0,14,2.4,5
1434,2013,4,29,17,20,84,4,13,200,112,27.6,1000.9,-8.2,0,14,2.6,5
1435,2013,4,29,18,20,102,4,15,300,107,26.3,1001.5,-9.1,0,3,3,5
1436,2013,4,29,19,16,72,4,25,300,94,23.1,1002.6,-5.9,0,7,0,5
1437,2013,4,29,20,20,70,4,34,400,81,19.2,1003.5,-4.3,0,5,0.5,5
1438,2013,4,29,21,49,110,6,75,1100,37,17.9,1003.7,-1.9,0,6,0.6,5
1439,2013,4,29,22,76,164,7,111,1800,12,16.5,1004.2,0.6,0,2,0.4,5
1440,2013,4,29,23,91,319,20,126,1100,4,14.5,1005.1,1,0,3,0,5
1441,2013,4,30,0,121,285,24,134,1700,4,20.8,1005.8,-7.7,0,5,2.5,5
1442,2013,4,30,1,112,232,19,120,1600,5,20.2,1006.4,-8.2,0,5,1.6,5
1443,2013,4,30,2,19,232,19,25,200,34,18.2,1006.5,-7.3,0,3,1.1,5
1444,2013,4,30,3,11,40,3,32,380,70,14.7,1006.7,-5.2,0,5,0.2,5
1445,2013,4,30,4,26,97,6,32,400,8,12.1,1006.8,-2.5,0,13,0.1,5
1446,2013,4,30,5,41,113,8,90,700,5,11.2,1007.3,-2.6,0,5,0.1,5
1447,2013,4,30,6,40,121,9,90,1000,4,15.5,1007.8,-3.4,0,3,0,5
1448,2013,4,30,7,36,118,8,85,900,8,19.7,1008.1,-4.6,0,0,1.8,5
1449,2013,4,30,8,32,90,9,81,700,19,21,1007.8,-5,0,1,1.2,5
1450,2013,4,30,9,28,71,16,66,700,38,22.7,1007.4,-3.6,0,0,1.9,5
1451,2013,4,30,10,24,72,12,47,600,62,25.3,1006.6,-5.1,0,1,1.3,5
1452,2013,4,30,11,22,65,8,39,500,78,26.9,1006,-4.9,0,3,1.9,5
1453,2013,4,30,12,21,41,7,20,400,104,26.8,1005.5,-3.9,0,10,2.1,5
1454,2013,4,30,13,24,72,6,26,400,107,27.5,1004.7,-4.5,0,9,2.6,5
1455,2013,4,30,14,20,58,6,26,400,114,28.6,1003.9,-3.6,0,10,2,5
1456,2013,4,30,15,22,59,8,24,400,121,29,1003.4,-4.5,0,9,2.6,5
1457,2013,4,30,16,25,69,8,27,400,126,28.5,1003.1,-7.5,0,11,1.4,5
1458,2013,4,30,17,30,96,8,34,400,142,27.6,1003,-2.3,0,15,1.5,5
1459,2013,4,30,18,38,95,8,37,500,136,24,1003.8,1,0,14,0.4,5
1460,2013,4,30,19,51,136,13,48,600,129,23,1004.9,-6.9,0,5,0.9,5
1461,2013,4,30,20,57,149,12,81,900,80,21.5,1006.1,-8.1,0,4,0.7,5
1462,2013,4,30,21,68,128,7,139,1000,8,20.3,1006.7,-9.1,0,4,1,5
1463,2013,4,30,22,42,97,5,116,900,6,19.8,1007.3,-9.5,0,4,1.1,5
1464,2013,4,30,23,32,115,4,98,700,15,16.4,1009.1,-4.3,0,0,1.2,5
1465,2013,5,1,0,35,271,9,58,500,52,14.3,1010.2,-2.6,0,0,1.3,5
1466,2013,5,1,1,28,108,10,40,500,71,13.1,1010.3,-0.9,0,4,0.5,5
1467,2013,5,1,2,23,83,6,45,400,64,11.9,1010.5,-1,0,13,0.6,5
1468,2013,5,1,3,25,77,7,67,500,42,10.8,1010.3,-0.7,0,13,0,5
1469,2013,5,1,4,27,88,9,65,600,35,10.1,1010.2,-0.7,0,3,0.2,5
1470,2013,5,1,5,29,69,11,52,700,42,9.7,1010.4,0.8,0,3,0.2,5
1471,2013,5,1,6,32,100,18,64,900,30,13.3,1010.6,0.6,0,11,0.7,5
1472,2013,5,1,7,37,116,18,54,800,36,16.5,1010.5,-0.7,0,12,0.8,5
1473,2013,5,1,8,36,112,17,49,700,48,18.7,1010.2,0.3,0,9,1.7,5
1474,2013,5,1,9,39,116,19,51,600,80,20.1,1009.4,1,0,0,1.6,5
1475,2013,5,1,10,32,90,16,30,600,113,21.5,1008.6,-1.8,0,11,1,5
1476,2013,5,1,11,35,76,13,28,500,119,22,1007.4,-2,0,11,1.6,5
1477,2013,5,1,12,33,77,11,28,500,115,23.5,1006.3,1.2,0,9,1.1,5
1478,2013,5,1,13,38,69,11,27,500,123,24.1,1005.5,-0.3,0,12,1.7,5
1479,2013,5,1,14,39,70,9,16,500,160,24,1004.5,1,0,13,2,5
1480,2013,5,1,15,40,103,11,16,500,165,23.7,1004,0.7,0,15,2.7,5
1481,2013,5,1,16,45,122,13,20,600,161,22.5,1003.7,0.9,0,15,2.3,5
1482,2013,5,1,17,40,114,11,19,500,154,21.3,1003.8,1.5,0,11,2,5
1483,2013,5,1,18,46,128,11,22,600,147,19.8,1004.2,1.7,0,15,1.6,5
1484,2013,5,1,19,43,124,13,25,600,137,19.2,1004.6,-0.3,0,11,1.2,5
1485,2013,5,1,20,45,99,19,33,600,118,18.1,1004.8,2,0,12,1.4,5
1486,2013,5,1,21,60,139,27,54,700,86,17.5,1004.9,1.9,0,12,1.1,5
1487,2013,5,1,22,72,168,32,76,900,62,16.8,1005,3.1,0,11,1.1,5
1488,2013,5,1,23,76,190,30,116,900,26,16.8,1005.2,3.8,0,13,1.1,5
1489,2013,5,2,0,94,220,27,101,900,35,16.5,1005.5,4.8,0,12,0.7,5
1490,2013,5,2,1,92,193,26,85,800,38,16.2,1005.2,3.3,0,11,0.9,5
1491,2013,5,2,2,72,120,24,63,700,48,15.5,1005,3.3,0,14,0.6,5
